Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	REACTOME_SIGNALING_BY_WNT	129	33	2.5770149883883664e-13	2.6252147131711858e-11	GNG12:AXIN1:WNT3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:GNB2:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT
Curated_gene_sets	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	177	39	2.8225816587245166e-13	2.8230948553897393e-11	ACTR1A:SP1:MAPKAPK5:CCNA2:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2BO:GPX6:HSPA1L:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
Curated_gene_sets	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	67	23	1.5976834145671709e-12	1.5694386542025012e-10	POLD4:RAD9A:PIAS4:RFC1:CCNA2:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR
Curated_gene_sets	REACTOME_RHO_GTPASE_EFFECTORS	116	30	2.5069735564050907e-12	2.4194493918920007e-10	ARPC2:PAK2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASE_EFFECTORS
Curated_gene_sets	ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN	41	18	3.465597909703028e-12	3.286940362289027e-10	NSF:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H2AE:HIST1H4H:HMGN4:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN
Curated_gene_sets	REACTOME_DNA_REPAIR	109	28	1.692152618542779e-11	1.5777172126447164e-09	POLD4:RAD9A:PIAS4:RAD23A:RFC1:CCNA2:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR
Curated_gene_sets	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	76	23	3.1370911961409446e-11	2.876189778328556e-09	AXIN1:CCNA2:HIST1H2AB:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
Curated_gene_sets	ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN	70	22	3.720401760680972e-11	3.3550705058206605e-09	HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/ACEVEDO_LIVER_CANCER_WITH_H3K27ME3_DN
Curated_gene_sets	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	357	54	5.5321652211010756e-11	4.9084582066575835e-09	MEAF6:RAD9A:SP1:MAPKAPK5:PTPN11:FOXO1:MAX:ZNF839:AXIN1:ITGAL:CBFB:E2F4:BCL2L11:PPARG:THRB:CCNA2:TRPC3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:ZKSCAN8:ZKSCAN4:ZKSCAN3:EHMT2:NELFE:MYB:ZKSCAN1:ZNF3:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY
Curated_gene_sets	REACTOME_M_PHASE	130	30	5.797311244610934e-11	5.062064945492817e-09	ACTR1A:PDS5B:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_M_PHASE
Curated_gene_sets	REACTOME_CELL_CYCLE_MITOTIC	181	36	6.113466254195393e-11	5.254715291301384e-09	ACTR1A:POLA2:POLD4:PDS5B:MAX:E2F4:RFC1:CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_MITOTIC
Curated_gene_sets	REACTOME_SIGNALING_BY_RHO_GTPASES	150	32	1.1563255990578758e-10	9.786072492949808e-09	ARHGDIG:ARPC2:ITSN1:PAK2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES
Curated_gene_sets	REACTOME_CELL_CYCLE	222	40	1.1990245056092738e-10	9.993687583873659e-09	ACTR1A:POLA2:POLD4:RAD9A:PDS5B:MAX:E2F4:PIAS4:SYCE2:RFC1:CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE
Curated_gene_sets	REACTOME_HDMS_DEMETHYLATE_HISTONES	24	13	1.3783517622678477e-10	1.1316885140649895e-08	KDM2A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDMS_DEMETHYLATE_HISTONES
Curated_gene_sets	REACTOME_G2_M_CHECKPOINTS	66	20	6.259617983346778e-10	5.063846842116269e-08	RAD9A:PIAS4:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G2_M_CHECKPOINTS
Curated_gene_sets	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	22	12	6.556891166024925e-10	5.22745772526132e-08	HIST1H2BB:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS
Curated_gene_sets	REACTOME_DEUBIQUITINATION	97	24	1.1867414848417786e-09	9.326092725878033e-08	AXIN1:RAD23A:CCNA2:HIST1H2AB:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEUBIQUITINATION
Curated_gene_sets	HADDAD_B_LYMPHOCYTE_PROGENITOR	96	23	5.268725731536998e-09	4.082149330871131e-07	PCBP2:PDS5B:FOXO1:ATAD2B:P4HA2:TRIM38:HIST1H4B:HIST1H1C:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H3D:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H4H:BTN2A1:HIST1H2AL:HIST1H2AM:ZSCAN16:MOG:HLA-F:ENTPD4	http://www.gsea-msigdb.org/gsea/msigdb/cards/HADDAD_B_LYMPHOCYTE_PROGENITOR
Curated_gene_sets	REACTOME_GENE_EXPRESSION_TRANSCRIPTION	415	55	5.973397365124352e-09	4.563841514659592e-07	MEAF6:RAD9A:SP1:MAPKAPK5:PTPN11:FOXO1:MAX:ZNF839:AXIN1:ITGAL:CBFB:E2F4:BCL2L11:PPARG:THRB:CCNA2:TRPC3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:ZKSCAN8:ZKSCAN4:ZKSCAN3:DDX39B:EHMT2:NELFE:MYB:ZKSCAN1:ZNF3:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_EXPRESSION_TRANSCRIPTION
Curated_gene_sets	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	22	11	1.1743667523745319e-08	8.849577403852465e-07	CALR:HLA-F:HLA-B:LTA:HSPA1L:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
Curated_gene_sets	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	32	13	1.238436189690568e-08	9.206266864172722e-07	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES
Curated_gene_sets	REACTOME_PROTEIN_UBIQUITINATION	28	12	2.2238839171769725e-08	1.6311447237854035e-06	HIST1H2BB:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROTEIN_UBIQUITINATION
Curated_gene_sets	KEGG_TYPE_I_DIABETES_MELLITUS	15	9	3.250429313328583e-08	2.3527120595553336e-06	HLA-F:HLA-B:LTA:TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_TYPE_I_DIABETES_MELLITUS
Curated_gene_sets	KEGG_GRAFT_VERSUS_HOST_DISEASE	12	8	6.139497279110056e-08	4.386152536673302e-06	HLA-F:HLA-B:TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_GRAFT_VERSUS_HOST_DISEASE
Curated_gene_sets	HASLINGER_B_CLL_WITH_6Q21_DELETION	9	7	8.484394638999543e-08	5.983673706299549e-06	HIST1H2AC:HIST1H2BD:HIST1H2BG:HIST1H2BI:HIST1H2AK:HIST1H2AL:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/HASLINGER_B_CLL_WITH_6Q21_DELETION
Curated_gene_sets	REACTOME_METALLOPROTEASE_DUBS	17	9	1.418064042909286e-07	9.8743927848658e-06	HIST1H2AB:HIST1H2AC:HIST1H2AD:HIST1H2AE:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_METALLOPROTEASE_DUBS
Curated_gene_sets	KEGG_ALLOGRAFT_REJECTION	13	8	1.5135463747987757e-07	1.0407523259710083e-05	HLA-F:HLA-B:TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ALLOGRAFT_REJECTION
Curated_gene_sets	FISCHER_DREAM_TARGETS	296	41	2.0971125295683976e-07	1.424224200636513e-05	POLA2:RAD9A:SP1:PDS5B:MNS1:SPAG5:ATAD5:RAD23A:BCS1L:RFC1:EXOSC9:CCNA2:HIST1H4A:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3J:HIST1H2AM:HIST1H2BO:CCHCR1:MSH5-SAPCD1	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_DREAM_TARGETS
Curated_gene_sets	REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	7	6	2.9588094830428136e-07	1.984928166612014e-05	BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS
Curated_gene_sets	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	114	22	7.03444556816736e-07	4.662227116926344e-05	ALDH2:ATP6V0D1:ITSN1:HIST1H4B:HIST1H3B:HIST1H2BB:HIST1H1C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H3D:HIST1H2BG:HIST1H2AE:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2AI:HIST1H3J:HIST1H2AM:MSH5:HLA-DQA1:TRIP6	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP
Curated_gene_sets	REACTOME_DEVELOPMENTAL_BIOLOGY	299	40	7.698732781332488e-07	5.041753455965478e-05	RPL6:PTPN11:FOXO1:CBFB:MAP2K2:ARPC2:ITSN1:PPARG:PAK2:TRPC3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:TNF:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEVELOPMENTAL_BIOLOGY
Curated_gene_sets	REACTOME_CELL_CYCLE_CHECKPOINTS	107	21	9.505974618813184e-07	6.152043103304862e-05	RAD9A:PIAS4:CCNA2:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS
Curated_gene_sets	FISCHER_G1_S_CELL_CYCLE	74	17	1.0736300718752287e-06	6.867487238820504e-05	POLA2:SP1:MNS1:HIST1H4B:HIST1H3B:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H4D:HIST1H2AD:HIST1H4E:HIST1H4H:HIST1H2AH:HIST1H2BL:HIST1H2AM:MSH5-SAPCD1:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_G1_S_CELL_CYCLE
Curated_gene_sets	KEGG_AUTOIMMUNE_THYROID_DISEASE	13	7	3.2778388418253777e-06	0.00020725737320553334	HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_AUTOIMMUNE_THYROID_DISEASE
Curated_gene_sets	HOLLMANN_APOPTOSIS_VIA_CD40_DN	73	15	2.001748922446894e-05	0.0012513205479977687	FADS2:FADS1:PPP1CA:HIST1H1C:HIST1H2AC:HIST1H2BE:HIST1H2BF:BTN3A3:ZSCAN9:ZKSCAN4:HLA-F:HLA-B:TAP2:TAP2:TRIP6:BRD3	http://www.gsea-msigdb.org/gsea/msigdb/cards/HOLLMANN_APOPTOSIS_VIA_CD40_DN
Curated_gene_sets	KEGG_ASTHMA	13	6	5.323287217298305e-05	0.0032902699980177502	TNF:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASTHMA
Curated_gene_sets	GAURNIER_PSMD4_TARGETS	26	8	9.224073602487565e-05	0.005576003174426823	HLA-F:HLA-B:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GAURNIER_PSMD4_TARGETS
Curated_gene_sets	KEGG_VIRAL_MYOCARDITIS	26	8	9.224073602487565e-05	0.005576003174426823	ITGAL:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_VIRAL_MYOCARDITIS
Curated_gene_sets	REACTOME_INTERFERON_GAMMA_SIGNALING	27	8	0.00012433994224157676	0.007434717633379498	TRIM8:PTPN11:TRIM38:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:TRIM14	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_GAMMA_SIGNALING
Curated_gene_sets	REACTOME_UCH_PROTEINASES	36	9	0.00019898843775851657	0.011770273076447306	HIST1H2AB:HIST1H2AC:HIST1H2AD:HIST1H2AE:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UCH_PROTEINASES
Curated_gene_sets	BENPORATH_EED_TARGETS	277	32	0.0002051474397739037	0.01200549006591749	MEGF11:ADAP2:CRHR1:EEF2:ZBTB7A:FARSA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:HLA-B:MICB:HSPA1L:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/BENPORATH_EED_TARGETS
Curated_gene_sets	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	393	41	0.00024978053494965956	0.014463607607979762	ACTR1A:BET1L:RAB15:AXIN1:NSF:EEF2:PIAS4:CALR:RAD23A:PPARG:THRB:CCNA2:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO:MUC3A:MUC3A:NANS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
Curated_gene_sets	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	17	6	0.00031269842495335905	0.017918271204879457	HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4H	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS
Curated_gene_sets	HELLER_HDAC_TARGETS_UP	92	15	0.0003194863148182465	0.018118497090878084	RAD9A:ATP6V0D1:WDR19:HIST1H3B:HIST1H2AC:HIST1H3D:HIST1H2BG:HIST1H2AE:HIST1H4H:HIST1H2AI:HIST1H3J:HIST1H2AM:CCHCR1:MSH5:TRIP6	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_UP
Curated_gene_sets	BASSO_CD40_SIGNALING_UP	31	8	0.00035785775178289836	0.020087505026099226	SH2B3:HLA-F:LTA:TNF:HLA-DQA1:HLA-DQB1:HLA-DMA:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/BASSO_CD40_SIGNALING_UP
Curated_gene_sets	REACTOME_INTERLEUKIN_7_SIGNALING	19	6	0.0006188873979517015	0.034388884607397065	HIST1H3A:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_7_SIGNALING
Curated_gene_sets	ENK_UV_RESPONSE_KERATINOCYTE_UP	130	18	0.0006616076049781823	0.03639503434984981	CYP17A1:POLA2:POLD4:PPP1CA:SLC12A4:CTC-479C5.17:CRHR1:RFC1:PDLIM4:HIST1H2BC:HIST1H3D:HIST1H2BI:HIST1H2BL:HIST1H2BN:HIST1H2AL:ZNF165:HLA-F:HLA-B:GNB2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ENK_UV_RESPONSE_KERATINOCYTE_UP
Curated_gene_sets	KEGG_CELL_ADHESION_MOLECULES_CAMS	34	8	0.0007034554499767799	0.0383139448546759	ITGAL:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CELL_ADHESION_MOLECULES_CAMS
Curated_gene_sets	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	8	4	0.0007343900049531818	0.0396066609534064	HIST1H1A:HIST1H1C:HIST1H1E:HIST1H1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION
Curated_gene_sets	HELLER_SILENCED_BY_METHYLATION_UP	70	12	0.0007969112073630754	0.04256124807479881	ALDH2:HIST1H3D:HIST1H2BG:HIST1H2AE:BTN2A2:CFB:CFB:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:MICAL1:TRIP6	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_SILENCED_BY_METHYLATION_UP
Curated_gene_sets	MARTENS_TRETINOIN_RESPONSE_DN	201	24	0.0008207181947257502	0.04341125758833031	TMEM258:CARNS1:RPS6KB2:ERP29:TEFM:SYCE2:FARSA:CALR:RAD23A:ZFP36L2:CCNA2:HIST1H4A:HIST1H3C:HIST1H2BC:HIST1H2AC:HIST1H3D:HIST1H2BF:HIST1H4E:HIST1H4H:ABT1:HIST1H2BK:MSH5:CFB:CFB:MICAL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARTENS_TRETINOIN_RESPONSE_DN
